2018-12-12T17:25:01.1323776+00:00 13976043 
2018-12-12T17:25:01.1425152+00:00 13976044 
2018-12-12T17:25:01.1512576+00:00 13976045 
2018-12-12T17:25:01.1573248+00:00 13976046 
2018-12-12T17:25:01.1672192+00:00 13976047 
2018-12-12T17:25:01.1741312+00:00 13976048 
2018-12-12T17:25:01.1822592+00:00 13976049 
2018-12-12T17:25:01.1909376+00:00 13976050 
2018-12-12T17:25:01.1990400+00:00 13976051 
2018-12-12T17:25:01.2078592+00:00 13976052 
2018-12-12T17:25:01.2167552+00:00 13976053 
2018-12-12T17:25:01.2401152+00:00 13976054 
2018-12-12T17:25:01.2462976+00:00 13976056 
2018-12-12T17:25:01.2520192+00:00 13976057 
2018-12-12T17:25:01.2583040+00:00 13976058 
2018-12-12T17:25:01.2771456+00:00 13976059 
2018-12-12T17:25:01.2839168+00:00 13976061 
2018-12-12T17:25:01.2955008+00:00 13976062 
2018-12-12T17:25:01.3023872+00:00 13976063 
2018-12-12T17:25:01.3085440+00:00 13976064 
2018-12-12T17:25:01.3160192+00:00 13976065 
2018-12-12T17:25:01.3237888+00:00 13976066 
2018-12-12T17:25:01.3357056+00:00 13976067 
2018-12-12T17:25:01.3414528+00:00 13976068 
2018-12-12T17:25:01.3490304+00:00 13976069 
2018-12-12T17:25:01.3574400+00:00 13976070 
2018-12-12T17:25:01.3657088+00:00 13976071 
2018-12-12T17:25:01.3742976+00:00 13976072 
2018-12-12T17:25:01.3955712+00:00 13976073 
2018-12-12T17:25:01.4060032+00:00 13976075 
2018-12-12T17:25:01.4133760+00:00 13976076 
2018-12-12T17:25:01.4198016+00:00 13976077 
2018-12-12T17:25:01.4310528+00:00 13976078 
2018-12-12T17:25:01.4362496+00:00 13976079 
2018-12-12T17:25:01.4472704+00:00 13976080 
2018-12-12T17:25:01.4536576+00:00 13976081 
2018-12-12T17:25:01.4625664+00:00 13976082 
2018-12-12T17:25:01.4680832+00:00 13976083 
2018-12-12T17:25:01.4739712+00:00 13976084 
2018-12-12T17:25:01.4835072+00:00 13976085 
2018-12-12T17:25:01.4905856+00:00 13976086 
2018-12-12T17:25:01.4993280+00:00 13976087 
2018-12-12T17:25:01.5076096+00:00 13976088 
2018-12-12T17:25:01.5154944+00:00 13976089 
2018-12-12T17:25:01.5244416+00:00 13976090 
2018-12-12T17:25:01.5348992+00:00 13976091 
2018-12-12T17:25:01.5553664+00:00 13976092 
2018-12-12T17:25:01.5653632+00:00 13976094 
2018-12-12T17:25:01.5710208+00:00 13976095 
2018-12-12T17:25:01.5785600+00:00 13976096 
2018-12-12T17:25:01.5876992+00:00 13976097 
2018-12-12T17:25:01.5988096+00:00 13976098 
2018-12-12T17:25:01.6089344+00:00 13976099 
2018-12-12T17:25:01.6164224+00:00 13976100 
2018-12-12T17:25:01.6222336+00:00 13976101 
2018-12-12T17:25:01.6296832+00:00 13976102 
2018-12-12T17:25:01.6349952+00:00 13976103 
2018-12-12T17:25:01.6417536+00:00 13976104 
2018-12-12T17:25:01.6511104+00:00 13976105 
2018-12-12T17:25:01.6577664+00:00 13976106 
2018-12-12T17:25:01.6665088+00:00 13976107 
2018-12-12T17:25:01.6741888+00:00 13976108 
2018-12-12T17:25:01.6825472+00:00 13976109 
2018-12-12T17:25:01.6906624+00:00 13976110 
2018-12-12T17:25:01.7118208+00:00 13976111 
2018-12-12T17:25:01.7245696+00:00 13976113 
2018-12-12T17:25:01.7311488+00:00 13976114 
2018-12-12T17:25:01.7381120+00:00 13976115 
2018-12-12T17:25:01.7442432+00:00 13976116 
2018-12-12T17:25:01.7501568+00:00 13976117 
2018-12-12T17:25:01.7586304+00:00 13976118 
2018-12-12T17:25:01.7700608+00:00 13976119 
2018-12-12T17:25:01.7779072+00:00 13976120 
2018-12-12T17:25:01.7882880+00:00 13976121 
2018-12-12T17:25:01.7938048+00:00 13976122 
2018-12-12T17:25:01.8006656+00:00 13976123 
2018-12-12T17:25:01.8074368+00:00 13976124 
2018-12-12T17:25:01.8156800+00:00 13976125 
2018-12-12T17:25:01.8241408+00:00 13976126 
2018-12-12T17:25:01.8329344+00:00 13976127 
2018-12-12T17:25:01.8441472+00:00 13976128 
2018-12-12T17:25:01.8671360+00:00 13976130 
2018-12-12T17:25:01.8741632+00:00 13976131 
2018-12-12T17:25:01.8811136+00:00 13976132 
2018-12-12T17:25:01.8882048+00:00 13976133 
2018-12-12T17:25:01.8995840+00:00 13976134 
2018-12-12T17:25:01.9053312+00:00 13976135 
2018-12-12T17:25:01.9191296+00:00 13976136 
2018-12-12T17:25:01.9250304+00:00 13976138 
2018-12-12T17:25:01.9331200+00:00 13976139 
2018-12-12T17:25:01.9420928+00:00 13976140 
2018-12-12T17:25:01.9492736+00:00 13976141 
2018-12-12T17:25:01.9592192+00:00 13976142 
2018-12-12T17:25:01.9679232+00:00 13976143 
2018-12-12T17:25:01.9765504+00:00 13976144 
2018-12-12T17:25:01.9824512+00:00 13976145 
2018-12-12T17:25:01.9935232+00:00 13976146 
2018-12-12T17:25:01.9990784+00:00 13976147 
2018-12-12T17:25:02.0080768+00:00 13976148 
2018-12-12T17:25:02.0155904+00:00 13976149 
2018-12-12T17:25:02.0246272+00:00 13976150 
2018-12-12T17:25:02.0338816+00:00 13976151 
2018-12-12T17:25:02.0588800+00:00 13976152 
2018-12-12T17:25:02.0657792+00:00 13976154 
2018-12-12T17:25:02.0725120+00:00 13976155 
2018-12-12T17:25:02.0796928+00:00 13976156 
2018-12-12T17:25:02.0884864+00:00 13976157 
2018-12-12T17:25:02.0939264+00:00 13976158 
2018-12-12T17:25:02.0997760+00:00 13976159 
2018-12-12T17:25:02.1112448+00:00 13976160 
2018-12-12T17:25:02.1195648+00:00 13976161 
2018-12-12T17:25:02.1253248+00:00 13976162 
2018-12-12T17:25:02.1323136+00:00 13976163 
2018-12-12T17:25:02.1405952+00:00 13976164 
2018-12-12T17:25:02.1490816+00:00 13976165 
2018-12-12T17:25:02.1573376+00:00 13976166 
2018-12-12T17:25:02.1655936+00:00 13976167 
2018-12-12T17:25:02.1741696+00:00 13976168 
2018-12-12T17:25:02.1822336+00:00 13976169 
2018-12-12T17:25:02.1930240+00:00 13976170 
2018-12-12T17:25:02.2062976+00:00 13976171 
2018-12-12T17:25:02.2136320+00:00 13976172 
2018-12-12T17:25:02.2195200+00:00 13976173 
2018-12-12T17:25:02.2254592+00:00 13976174 
2018-12-12T17:25:02.2350208+00:00 13976175 
2018-12-12T17:25:02.2408064+00:00 13976176 
2018-12-12T17:25:02.2489728+00:00 13976177 
2018-12-12T17:25:02.2629760+00:00 13976178 
2018-12-12T17:25:02.2693760+00:00 13976179 
2018-12-12T17:25:02.2753920+00:00 13976180 
2018-12-12T17:25:02.2831104+00:00 13976181 
2018-12-12T17:25:02.2905984+00:00 13976182 
2018-12-12T17:25:02.2990848+00:00 13976183 
2018-12-12T17:25:02.3073024+00:00 13976184 
2018-12-12T17:25:02.3163776+00:00 13976185 
2018-12-12T17:25:02.3239936+00:00 13976186 
2018-12-12T17:25:02.3324544+00:00 13976187 
2018-12-12T17:25:02.3405568+00:00 13976188 
2018-12-12T17:25:02.3563776+00:00 13976189 
2018-12-12T17:25:02.3649152+00:00 13976190 
2018-12-12T17:25:02.3705600+00:00 13976191 
2018-12-12T17:25:02.3771648+00:00 13976192 
2018-12-12T17:25:02.3891456+00:00 13976193 
2018-12-12T17:25:02.3961984+00:00 13976194 
2018-12-12T17:25:02.4088448+00:00 13976195 
2018-12-12T17:25:02.4143744+00:00 13976196 
2018-12-12T17:25:02.4197504+00:00 13976197 
2018-12-12T17:25:02.4272768+00:00 13976198 
2018-12-12T17:25:02.4327552+00:00 13976199 
2018-12-12T17:25:02.4414464+00:00 13976200 
2018-12-12T17:25:02.4505472+00:00 13976201 
2018-12-12T17:25:02.4574080+00:00 13976202 
2018-12-12T17:25:02.4656128+00:00 13976203 
2018-12-12T17:25:02.4739968+00:00 13976204 
2018-12-12T17:25:02.4824192+00:00 13976205 
2018-12-12T17:25:02.4980864+00:00 13976206 
2018-12-12T17:25:02.5069184+00:00 13976207 
2018-12-12T17:25:02.5136256+00:00 13976208 
2018-12-12T17:25:02.5201152+00:00 13976209 
2018-12-12T17:25:02.5287680+00:00 13976210 
2018-12-12T17:25:02.5339264+00:00 13976211 
2018-12-12T17:25:02.5428864+00:00 13976212 
2018-12-12T17:25:02.5548928+00:00 13976213 
2018-12-12T17:25:02.5612288+00:00 13976214 
2018-12-12T17:25:02.5664512+00:00 13976215 
2018-12-12T17:25:02.5764608+00:00 13976216 
2018-12-12T17:25:02.5858048+00:00 13976217 
2018-12-12T17:25:02.5919616+00:00 13976218 
2018-12-12T17:25:02.5990016+00:00 13976219 
2018-12-12T17:25:02.6073856+00:00 13976220 
2018-12-12T17:25:02.6158336+00:00 13976221 
2018-12-12T17:25:02.6240896+00:00 13976222 
2018-12-12T17:25:02.6379008+00:00 13976223 
2018-12-12T17:25:02.6443008+00:00 13976224 
2018-12-12T17:25:02.6509952+00:00 13976225 
2018-12-12T17:25:02.6574080+00:00 13976226 
2018-12-12T17:25:02.6656768+00:00 13976227 
2018-12-12T17:25:02.6742016+00:00 13976228 
2018-12-12T17:25:02.6913280+00:00 13976229 
2018-12-12T17:25:02.6972928+00:00 13976230 
2018-12-12T17:25:02.7031040+00:00 13976231 
2018-12-12T17:25:02.7086464+00:00 13976232 
2018-12-12T17:25:02.7196160+00:00 13976233 
2018-12-12T17:25:02.7287424+00:00 13976234 
2018-12-12T17:25:02.7346432+00:00 13976235 
2018-12-12T17:25:02.7408256+00:00 13976236 
2018-12-12T17:25:02.7489920+00:00 13976237 
2018-12-12T17:25:02.7577344+00:00 13976238 
2018-12-12T17:25:02.7715584+00:00 13976239 
2018-12-12T17:25:02.7780352+00:00 13976240 
2018-12-12T17:25:02.7833856+00:00 13976241 
2018-12-12T17:25:02.7915520+00:00 13976242 
2018-12-12T17:25:02.8020096+00:00 13976243 
2018-12-12T17:25:02.8075136+00:00 13976244 
2018-12-12T17:25:02.8176512+00:00 13976245 
2018-12-12T17:25:02.8313856+00:00 13976246 
2018-12-12T17:25:02.8391296+00:00 13976247 
2018-12-12T17:25:02.8443008+00:00 13976248 
2018-12-12T17:25:02.8519552+00:00 13976249 
2018-12-12T17:25:02.8574720+00:00 13976250 
2018-12-12T17:25:02.8659584+00:00 13976251 
2018-12-12T17:25:02.8740736+00:00 13976252 
2018-12-12T17:25:02.8826496+00:00 13976253 
2018-12-12T17:25:02.8909568+00:00 13976254 
2018-12-12T17:25:02.8990592+00:00 13976255 
2018-12-12T17:25:02.9078528+00:00 13976256 
2018-12-12T17:25:02.9156352+00:00 13976257 
2018-12-12T17:25:02.9291520+00:00 13976258 
2018-12-12T17:25:02.9358720+00:00 13976259 
2018-12-12T17:25:02.9416576+00:00 13976260 
2018-12-12T17:25:02.9492864+00:00 13976261 
2018-12-12T17:25:02.9573888+00:00 13976262 
2018-12-12T17:25:02.9657984+00:00 13976263 
2018-12-12T17:25:02.9825408+00:00 13976264 
2018-12-12T17:25:02.9891072+00:00 13976265 
2018-12-12T17:25:02.9950720+00:00 13976266 
2018-12-12T17:25:03.0005504+00:00 13976267 
2018-12-12T17:25:03.0110208+00:00 13976268 
2018-12-12T17:25:03.0195200+00:00 13976269 
2018-12-12T17:25:03.0255232+00:00 13976270 
2018-12-12T17:25:03.0324096+00:00 13976271 
2018-12-12T17:25:03.0408832+00:00 13976272 
2018-12-12T17:25:03.0491776+00:00 13976273 
2018-12-12T17:25:03.0588416+00:00 13976274 
2018-12-12T17:25:03.0669696+00:00 13976275 
2018-12-12T17:25:03.0742656+00:00 13976276 
2018-12-12T17:25:03.0825728+00:00 13976277 
2018-12-12T17:25:03.0907264+00:00 13976278 
2018-12-12T17:25:03.0993280+00:00 13976279 
2018-12-12T17:25:03.1148032+00:00 13976280 
2018-12-12T17:25:03.1209088+00:00 13976281 
2018-12-12T17:25:03.1292416+00:00 13976282 
2018-12-12T17:25:03.1361152+00:00 13976283 
2018-12-12T17:25:03.1445888+00:00 13976284 
2018-12-12T17:25:03.1505408+00:00 13976285 
2018-12-12T17:25:03.1579008+00:00 13976286 
2018-12-12T17:25:03.1657600+00:00 13976287 
2018-12-12T17:25:03.1740544+00:00 13976288 
2018-12-12T17:25:03.1827200+00:00 13976289 
2018-12-12T17:25:03.1908864+00:00 13976290 
2018-12-12T17:25:03.2046464+00:00 13976291 
2018-12-12T17:25:03.2110208+00:00 13976292 
2018-12-12T17:25:03.2178560+00:00 13976293 
2018-12-12T17:25:03.2245760+00:00 13976294 
2018-12-12T17:25:03.2325888+00:00 13976295 
2018-12-12T17:25:03.2407680+00:00 13976296 
2018-12-12T17:25:03.2572672+00:00 13976297 
2018-12-12T17:25:03.2626176+00:00 13976298 
2018-12-12T17:25:03.2698496+00:00 13976299 
2018-12-12T17:25:03.2751360+00:00 13976300 
2018-12-12T17:25:03.2824832+00:00 13976301 
2018-12-12T17:25:03.2933504+00:00 13976302 
2018-12-12T17:25:03.2992128+00:00 13976303 
2018-12-12T17:25:03.3085184+00:00 13976304 
2018-12-12T17:25:03.3158400+00:00 13976305 
2018-12-12T17:25:03.3243776+00:00 13976306 
2018-12-12T17:25:03.3324160+00:00 13976307 
2018-12-12T17:25:03.3413248+00:00 13976308 
2018-12-12T17:25:03.3548288+00:00 13976309 
2018-12-12T17:25:03.3605888+00:00 13976310 
2018-12-12T17:25:03.3661568+00:00 13976311 
2018-12-12T17:25:03.3742976+00:00 13976312 
2018-12-12T17:25:03.3841920+00:00 13976313 
2018-12-12T17:25:03.3934720+00:00 13976314 
2018-12-12T17:25:03.4049920+00:00 13976315 
2018-12-12T17:25:03.4133376+00:00 13976316 
2018-12-12T17:25:03.4198016+00:00 13976317 
2018-12-12T17:25:03.4244864+00:00 13976318 
2018-12-12T17:25:03.4325248+00:00 13976319 
2018-12-12T17:25:03.4443904+00:00 13976320 
2018-12-12T17:25:03.4495232+00:00 13976321 
2018-12-12T17:25:03.4577152+00:00 13976322 
2018-12-12T17:25:03.4664576+00:00 13976323 
2018-12-12T17:25:03.4742784+00:00 13976324 
2018-12-12T17:25:03.4826368+00:00 13976325 
2018-12-12T17:25:03.4979328+00:00 13976326 
2018-12-12T17:25:03.5050240+00:00 13976327 
2018-12-12T17:25:03.5113472+00:00 13976328 
2018-12-12T17:25:03.5169664+00:00 13976329 
2018-12-12T17:25:03.5241984+00:00 13976330 
2018-12-12T17:25:03.5325312+00:00 13976331 
2018-12-12T17:25:03.5486720+00:00 13976332 
2018-12-12T17:25:03.5540736+00:00 13976333 
2018-12-12T17:25:03.5597568+00:00 13976334 
2018-12-12T17:25:03.5693312+00:00 13976335 
2018-12-12T17:25:03.5764864+00:00 13976336 
2018-12-12T17:25:03.5825792+00:00 13976337 
2018-12-12T17:25:03.5913600+00:00 13976338 
2018-12-12T17:25:03.5994496+00:00 13976339 
2018-12-12T17:25:03.6074752+00:00 13976340 
2018-12-12T17:25:03.6160256+00:00 13976341 
2018-12-12T17:25:03.6253952+00:00 13976342 
2018-12-12T17:25:03.6375552+00:00 13976343 
2018-12-12T17:25:03.6437760+00:00 13976344 
2018-12-12T17:25:03.6496384+00:00 13976345 
2018-12-12T17:25:03.6630272+00:00 13976346 
2018-12-12T17:25:03.6682624+00:00 13976347 
2018-12-12T17:25:03.6836736+00:00 13976348 
2018-12-12T17:25:03.6904960+00:00 13976349 
2018-12-12T17:25:03.6998912+00:00 13976350 
2018-12-12T17:25:03.7066880+00:00 13976351 
2018-12-12T17:25:03.7123328+00:00 13976352 
2018-12-12T17:25:03.7176704+00:00 13976353 
2018-12-12T17:25:03.7261440+00:00 13976354 
2018-12-12T17:25:03.7325312+00:00 13976355 
2018-12-12T17:25:03.7409536+00:00 13976356 
2018-12-12T17:25:03.7495168+00:00 13976357 
2018-12-12T17:25:03.7577344+00:00 13976358 
2018-12-12T17:25:03.7671936+00:00 13976359 
2018-12-12T17:25:03.7791232+00:00 13976360 
2018-12-12T17:25:03.7855488+00:00 13976361 
2018-12-12T17:25:03.7917824+00:00 13976362 
2018-12-12T17:25:03.7995008+00:00 13976363 
2018-12-12T17:25:03.8074752+00:00 13976364 
2018-12-12T17:25:03.8237568+00:00 13976365 
2018-12-12T17:25:03.8291840+00:00 13976366 
2018-12-12T17:25:03.8384768+00:00 13976367 
2018-12-12T17:25:03.8448896+00:00 13976368 
2018-12-12T17:25:03.8495360+00:00 13976369 
2018-12-12T17:25:03.8576000+00:00 13976370 
2018-12-12T17:25:03.8700928+00:00 13976371 
2018-12-12T17:25:03.8752896+00:00 13976372 
2018-12-12T17:25:03.8828160+00:00 13976373 
2018-12-12T17:25:03.8910336+00:00 13976374 
2018-12-12T17:25:03.8993792+00:00 13976375 
2018-12-12T17:25:03.9074816+00:00 13976376 
2018-12-12T17:25:03.9205760+00:00 13976377 
2018-12-12T17:25:03.9268736+00:00 13976378 
2018-12-12T17:25:03.9343104+00:00 13976379 
2018-12-12T17:25:03.9409920+00:00 13976380 
2018-12-12T17:25:03.9492224+00:00 13976381 
2018-12-12T17:25:03.9575552+00:00 13976382 
2018-12-12T17:25:03.9748864+00:00 13976383 
2018-12-12T17:25:03.9799040+00:00 13976384 
2018-12-12T17:25:03.9869056+00:00 13976385 
2018-12-12T17:25:03.9948544+00:00 13976386 
2018-12-12T17:25:04.0028032+00:00 13976387 
2018-12-12T17:25:04.0119424+00:00 13976388 
2018-12-12T17:25:04.0189952+00:00 13976389 
2018-12-12T17:25:04.0244608+00:00 13976390 
2018-12-12T17:25:04.0326656+00:00 13976391 
2018-12-12T17:25:04.0409472+00:00 13976392 
2018-12-12T17:25:04.0493056+00:00 13976393 
2018-12-12T17:25:04.0631680+00:00 13976394 
2018-12-12T17:25:04.0693120+00:00 13976395 
2018-12-12T17:25:04.0750976+00:00 13976396 
2018-12-12T17:25:04.0827264+00:00 13976397 
2018-12-12T17:25:04.0925952+00:00 13976398 
2018-12-12T17:25:04.0992384+00:00 13976399 
2018-12-12T17:25:04.1122176+00:00 13976400 
2018-12-12T17:25:04.1219328+00:00 13976401 
2018-12-12T17:25:04.1296128+00:00 13976402 
2018-12-12T17:25:04.1347584+00:00 13976403 
2018-12-12T17:25:04.1429504+00:00 13976404 
2018-12-12T17:25:04.1521536+00:00 13976405 
2018-12-12T17:25:04.1578368+00:00 13976406 
2018-12-12T17:25:04.1659264+00:00 13976407 
2018-12-12T17:25:04.1742592+00:00 13976408 
2018-12-12T17:25:04.1829376+00:00 13976409 
2018-12-12T17:25:04.1909504+00:00 13976410 
2018-12-12T17:25:04.2045184+00:00 13976411 
2018-12-12T17:25:04.2100864+00:00 13976412 
2018-12-12T17:25:04.2166144+00:00 13976413 
2018-12-12T17:25:04.2244992+00:00 13976414 
2018-12-12T17:25:04.2326400+00:00 13976415 
2018-12-12T17:25:04.2411264+00:00 13976416 
2018-12-12T17:25:04.2541568+00:00 13976417 
2018-12-12T17:25:04.2638464+00:00 13976418 
2018-12-12T17:25:04.2691200+00:00 13976419 
2018-12-12T17:25:04.2746240+00:00 13976420 
2018-12-12T17:25:04.2860800+00:00 13976421 
2018-12-12T17:25:04.2947840+00:00 13976422 
2018-12-12T17:25:04.2999552+00:00 13976423 
2018-12-12T17:25:04.3076736+00:00 13976424 
2018-12-12T17:25:04.3160704+00:00 13976425 
2018-12-12T17:25:04.3243264+00:00 13976426 
2018-12-12T17:25:04.3331456+00:00 13976427 
2018-12-12T17:25:04.3471232+00:00 13976428 
2018-12-12T17:25:04.3531392+00:00 13976429 
2018-12-12T17:25:04.3591168+00:00 13976430 
2018-12-12T17:25:04.3662208+00:00 13976431 
2018-12-12T17:25:04.3743616+00:00 13976432 
2018-12-12T17:25:04.3827840+00:00 13976433 
2018-12-12T17:25:04.3983104+00:00 13976434 
2018-12-12T17:25:04.4044288+00:00 13976435 
2018-12-12T17:25:04.4116224+00:00 13976436 
2018-12-12T17:25:04.4180736+00:00 13976437 
2018-12-12T17:25:04.4269952+00:00 13976438 
2018-12-12T17:25:04.4329344+00:00 13976439 
2018-12-12T17:25:04.4411136+00:00 13976440 
2018-12-12T17:25:04.4494336+00:00 13976441 
2018-12-12T17:25:04.4576128+00:00 13976442 
2018-12-12T17:25:04.4660736+00:00 13976443 
2018-12-12T17:25:04.4743552+00:00 13976444 
2018-12-12T17:25:04.4834432+00:00 13976445 
2018-12-12T17:25:04.4956672+00:00 13976446 
2018-12-12T17:25:04.5023488+00:00 13976447 
2018-12-12T17:25:04.5090944+00:00 13976448 
2018-12-12T17:25:04.5187200+00:00 13976449 
2018-12-12T17:25:04.5244416+00:00 13976450 
2018-12-12T17:25:04.5403136+00:00 13976451 
2018-12-12T17:25:04.5457408+00:00 13976452 
2018-12-12T17:25:04.5546624+00:00 13976453 
2018-12-12T17:25:04.5597184+00:00 13976454 
2018-12-12T17:25:04.5666816+00:00 13976455 
2018-12-12T17:25:04.5745024+00:00 13976456 
2018-12-12T17:25:04.5828352+00:00 13976457 
2018-12-12T17:25:04.5921024+00:00 13976458 
2018-12-12T17:25:04.5993088+00:00 13976459 
2018-12-12T17:25:04.6078848+00:00 13976460 
2018-12-12T17:25:04.6165888+00:00 13976461 
2018-12-12T17:25:04.6250112+00:00 13976462 
2018-12-12T17:25:04.6377856+00:00 13976463 
2018-12-12T17:25:04.6436864+00:00 13976464 
2018-12-12T17:25:04.6502400+00:00 13976465 
2018-12-12T17:25:04.6577408+00:00 13976466 
2018-12-12T17:25:04.6673280+00:00 13976467 
2018-12-12T17:25:04.6744704+00:00 13976468 
2018-12-12T17:25:04.6829184+00:00 13976469 
2018-12-12T17:25:04.6957056+00:00 13976470 
2018-12-12T17:25:04.7008640+00:00 13976471 
2018-12-12T17:25:04.7112064+00:00 13976472 
2018-12-12T17:25:04.7188352+00:00 13976473 
2018-12-12T17:25:04.7280128+00:00 13976474 
2018-12-12T17:25:04.7333504+00:00 13976475 
2018-12-12T17:25:04.7412096+00:00 13976476 
2018-12-12T17:25:04.7493888+00:00 13976477 
2018-12-12T17:25:04.7579520+00:00 13976478 
2018-12-12T17:25:04.7711744+00:00 13976479 
2018-12-12T17:25:04.7775744+00:00 13976480 
2018-12-12T17:25:04.7837056+00:00 13976481 
2018-12-12T17:25:04.7910784+00:00 13976482 
2018-12-12T17:25:04.7996672+00:00 13976483 
2018-12-12T17:25:04.8078976+00:00 13976484 
2018-12-12T17:25:04.8161408+00:00 13976485 
2018-12-12T17:25:04.8246784+00:00 13976486 
2018-12-12T17:25:04.8376448+00:00 13976487 
2018-12-12T17:25:04.8462336+00:00 13976488 
2018-12-12T17:25:04.8537600+00:00 13976489 
2018-12-12T17:25:04.8593536+00:00 13976490 
2018-12-12T17:25:04.8683648+00:00 13976491 
2018-12-12T17:25:04.8754688+00:00 13976492 
2018-12-12T17:25:04.8827904+00:00 13976493 
2018-12-12T17:25:04.8914304+00:00 13976494 
2018-12-12T17:25:04.8995584+00:00 13976495 
2018-12-12T17:25:04.9080192+00:00 13976496 
2018-12-12T17:25:04.9206528+00:00 13976497 
2018-12-12T17:25:04.9270912+00:00 13976498 
2018-12-12T17:25:04.9331840+00:00 13976499 
2018-12-12T17:25:04.9413248+00:00 13976500 
2018-12-12T17:25:04.9494528+00:00 13976501 
2018-12-12T17:25:04.9578752+00:00 13976502 
2018-12-12T17:25:04.9755904+00:00 13976503 
2018-12-12T17:25:04.9810816+00:00 13976504 
2018-12-12T17:25:04.9873408+00:00 13976505 
2018-12-12T17:25:04.9954560+00:00 13976506 
2018-12-12T17:25:05.0007680+00:00 13976507 
2018-12-12T17:25:05.0077696+00:00 13976508 
2018-12-12T17:25:05.0171136+00:00 13976509 
2018-12-12T17:25:05.0257152+00:00 13976510 
2018-12-12T17:25:05.0328448+00:00 13976511 
2018-12-12T17:25:05.0412032+00:00 13976512 
2018-12-12T17:25:05.0495744+00:00 13976513 
2018-12-12T17:25:05.0643072+00:00 13976514 
2018-12-12T17:25:05.0700544+00:00 13976515 
2018-12-12T17:25:05.0763776+00:00 13976516 
2018-12-12T17:25:05.0834560+00:00 13976517 
2018-12-12T17:25:05.0949376+00:00 13976518 
2018-12-12T17:25:05.1001984+00:00 13976519 
